ID_Localidades;Localidades;ID_Provincias
11914;POZO VERDE;24
11915;EL DURAZNO;24
11916;EL JARDIN;24
11917;LA IGUANA;24
11918;LOS MISTOLES;24
11919;LOS MOLLES;24
11920;PUESTO DEL MEDIO;24
11921;RAMOS;24
11922;EL QUEBRACHITO;24
11923;PAEZ;24
11924;POZO HONDO;24
11925;EL SIMBOL;24
11926;PUESTO LOS PEREZ;24
11927;VILLA PUJIO;24
11928;CAMPO BELLO;24
11929;LA FLORIDA;24
11930;SANTA ROSA;24
11931;EL PUESTITO;24
11932;TACO RALO;24
11933;VILLA SAN ISIDRO;16
11934;VILLA MANZANO;16
11935;BARRIO EL LABRADOR;16
11936;SARGENTO VIDAL;16
11937;PAMPA NEGRA;5
11938;LOS MANANTIALES;5
11939;CAMPO MORELLO;21
11940;ANGELICA;21
11941;CAMPO BAUDINO;21
11942;EL FORTIN;6
11943;CHISTIN;3
11944;PUERTA DE SAN JOSE;3
11945;EL CARRIZAL;3
11946;LA CIENAGA DE ABAJO;3
11947;LA CIENAGA DE ARRIBA;3
11948;LA CIENAGA;3
11949;LA AGUADITA;3
11950;ASAMPAY;3
11951;LOS CHIRIGUANOS;9
11952;PUEBLO ANDINO;21
11953;VILLA LA RIVERA  PUEBLO ANDINO;21
11954;LOMA ALTA;21
11955;POMONA;16
11956;EL CABURE;22
11957;HERRADURA;9
11958;ROBLES;1
11959;LOZANO;1
11960;MAGNASCO;1
11961;LA FE;1
11962;GRANJA BLANCA;1
11963;SPERATTI;1
11964;MARRE;1
11965;VILLARS;1
11966;LA CHOZA;1
11967;GENERAL HORNOS;1
11968;GENERAL LAS HERAS;1
11969;PLOMER;1
11970;ENRIQUE FYNN;1
11971;PASO DE LA LAGUNA;8
11972;COLONIA DESPARRAMADOS;8
11973;VINARA;22
11974;LA DELFINA;1
11975;ACHAVAL;1
11976;ZAVALIA;1
11977;BAIGORRITA;1
11978;LOS BOSQUES;1
11979;CUARTEL II;1
11980;LA CARMEN;1
11981;QUIRNO COSTA;1
11982;LA BELLACA;1
11983;LOS TOLDOS;1
11984;LOS HUESOS;1
11985;LA RINCONADA;1
11986;SAN EMILIO;1
11987;CHANCAY;1
11988;EL MONASTERIO;1
11989;LOS DOS AMIGOS;1
11990;SAN JOSE;1
11991;CHAJARI;8
11992;COLONIA VILLA LIBERTAD;8
11993;CLODOMIRO LEDESMA;8
11994;ESTACION ATAMISQUI;22
11995;SAN JORGE;6
11996;SAN LORENZO;6
11997;LAS BANDURRIAS;6
11998;MACHA;6
11999;PUESTO DEL ROSARIO;6
12000;LOS COMETIERRA;6
12001;SANTA MARIA;6
12002;LA TUNA;6
12003;BELEN;6
12004;SAN SALVADOR;6
12005;LOS CHANARES;6
12006;COLONIA HOGAR;6
12007;BARRANCA YACO;6
12008;LA MAZA;6
12009;SAN PELLEGRINO;6
12010;SAN ISIDRO;6
12011;MULA MUERTA;6
12012;EL RINCON;6
12013;PUESTO SAN JOSE;6
12014;EST. SAN JUAN;6
12015;LA AGUADA;6
12016;LA PAZ;6
12017;SANTA CATALINA;6
12018;LA ESTRECHURA;6
12019;VAGUES;1
12020;PUENTE CASTEX;1
12021;SAN ANTONIO DE ARECO;1
12022;LA ROSADA;1
12023;EL MORO;1
12024;CAMINO DE YAMEO;1
12025;EL TROPEZON;1
12026;VILLA LIA;1
12027;DUGGAN;1
12028;LA FE;1
12029;AUSONIA;6
12030;SANABRIA;6
12031;LAS VARILLAS;6
12032;LEGUIZAMON;6
12033;COLONIA LA BLANCA;21
12034;LA CRIOLLA;21
12035;LA NEVADA;21
12036;LOTES 33374042;22
12037;LOTES 46 A 48;22
12038;VILLA LOS POCITOS;22
12039;SAN PABLO;22
12040;VILLA ABREGU;22
12041;SELVA NEGRA;22
12042;BUEN PASO;22
12043;POZO HERRERA;22
12044;SUNCHO POZO DEL TRIUNFO;22
12045;LOS POCITOS;22
12046;SAN JOSE;22
12047;MIEL DE PALO;22
12048;SUNCHO POZO ALTO;22
12049;ESTACION LAS GAMAS;22
12050;LA HUERTA;22
12051;LOTE 15;22
12052;OBRAJE MAILIN;22
12053;SANTA ANA;22
12054;LOTES 1 A 9;22
12055;LA PIAMONTESA;22
12056;LOTES 25 A 29;22
12057;SANAVIRONES;22
12058;SELVA BLANCA;22
12059;CAMPO LAGAR;22
12060;POZO DEL MEDIO;22
12061;SUNCHO POZO;22
12062;KILOMETRO 454;22
12063;LA SALAMANCA;22
12064;SANTA ELENA;22
12065;LOTE 42;22
12066;LOS LINARES;22
12067;EL MALACARA;22
12068;VILLA CAROLINA;22
12069;TACO ATUN;22
12070;TRES POZOS;22
12071;LA PAULINA;22
12072;CAMPO TOLEDO;22
12073;EL CORRALITO;24
12074;YANIMAS;24
12075;CORONEL MOLLINEDO;17
12076;EL CARMEN;17
12077;EL DORADO;17
12078;LAS FLACAS;17
12079;SAN LUIS;17
12080;SAN CAYETANO;17
12081;APOLINARIO SARAVIA;17
12082;LA QUINTA;17
12083;LA PELADA;17
12084;SAN VICENTE;17
12085;LA JUNTA;17
12086;SANTA LUCIA;17
12087;PALO BLANCO;17
12088;AGUA SUCIA;17
12089;EL BORDO FINCA;17
12090;PILAHUE;16
12091;MENCUE;16
12092;BLANCURA CENTRO;16
12093;QUILI MALAL;16
12094;PALENQUE NIYEU;16
12095;LA ANGOSTURA;16
12096;VERTIZ;11
12097;PILCO;24
12098;HUASA PAMPA;24
12099;ORAN;24
12100;YONOPONGO;24
12101;ISLA SAN JOSE;24
12102;PUEBLO INDEPENDENCIA;24
12103;PASCO;6
12104;COLONIA NORTE;21
12105;MAXIMO PAZ;21
12106;CRISOL;1
12107;SAN PABLO;1
12108;LA INVENCIBLE;1
12109;SANTA ISABEL;1
12110;CAMPO BLANCO;1
12111;SANTA INES;1
12112;SALTO;1
12113;SANTA ROSA;1
12114;ARROYO DULCE;1
12115;INES INDART;1
12116;GAHAN;1
12117;TACUARI;1
12118;EL HARAS;1
12119;LAS MULAS;1
12120;COLONIA EL RINCON;1
12121;BERDIER;1
12122;MONROE;1
12123;LA ISABEL;1
12124;CHICO ALFEREZ;14
12125;FLORENTINO AMEGHINO;14
12126;PUERTO ROSARIO;14
12127;EL CHOLAR;15
12128;INTIYACO;21
12129;COLMENA;21
12130;LOS LEONES;21
12131;MONTENEGRO;21
12132;FLORIDA;21
12133;CAMPO BORGARELLO;21
12134;CAMPO CANAVESIO;21
12135;BAUER Y SIGEL;21
12136;EL LUCERO;1
12137;LA LECHUZA;1
12138;JOSE JUAN ALMEYRA;1
12139;LA RAPIDA;1
12140;ANASAGASTI;1
12141;TORRES;1
12142;CUARTEL IX;1
12143;INGENIERO WILLIAMS;1
12144;LA ESTRELLA;1
12145;LOS VASQUITOS;1
12146;SOL DE MAYO;1
12147;NAVARRO;1
12148;GONZALEZ RISOS;1
12149;LA BLANQUEADA;1
12150;LOS POZOS;1
12151;LAS MARIANAS;1
12152;RINGUELET;1
12153;LOS NOGALES;1
12154;KILOMETRO 83;1
12155;RUTA NACIONAL 200 KM 96;1
12156;EL FAISAN;1
12157;VILLA MOLL;1
12158;AMBERES;24
12159;MORTEROS;6
12160;MEDIA LUNA NORTE;6
12161;TINOCO;6
12162;CAMPO TORRIGLIA;21
12163;CAMPO CARDINI;21
12164;CANADA DE GOMEZ;21
12165;CAMPO LAS VASCAS;21
12166;SAN ESTANISLAO;21
12167;CAMPO CARBONARI;21
12168;CAMPO IADANZA;21
12169;CAMPO MARINSALTA;21
12170;SERODINO;21
12171;COLONIA AYUI;8
12172;BARRIO RUTA SOL;1
12173;LA PLATA;1
12174;VILLA ELISA;1
12175;BARRIO LAS QUINTAS;1
12176;VILLA ELVIRA;1
12177;JOSE HERNANDEZ;1
12178;COUNTRY CLUB EL RODEO;1
12179;TRANSRADIO;1
12180;CITY BELL;1
12181;ARANA;1
12182;TOLOSA;1
12183;LOMAS DE COPELLO;1
12184;RINGUELET;1
12185;VILLA MONTORO;1
12186;RUFINO DE ELIZALDE;1
12187;JOSE MELCHOR ROMERO;1
12188;LA CUMBRE;1
12189;LA PROVIDENCIA;1
12190;BARRIO EL CARMEN OESTE;1
12191;MANUEL B. GONNET;1
12192;ARTURO SEGUI;1
12193;JOAQUIN GORINA;1
12194;ISLA MARTIN GARCIA;1
12195;LOS HORNOS;1
12196;IGNACIO CORREAS;1
12197;LISANDRO OLMOS;1
12198;VILLA GARIBALDI;1
12199;ABASTO;1
12200;VILLA PARQUE SICARDI;1
12201;BARRIO LAS MALVINAS;1
12202;POBLET;1
12203;ESQUINA NEGRA;1
12204;ANGEL ETCHEVERRY;1
12205;BARRIO GAMBIER;1
12206;EL RETIRO;1
12207;DALMACIO VELEZ;6
12208;ALVAREZ JONTE;1
12209;LA VIRUTA;1
12210;ESTANCIA SAN RAMON;1
12211;BASE AERONAVAL DE PUNTA INDIO;1
12212;CHIRRAMBERRO;1
12213;VERONICA;1
12214;LAS TAHONAS;1
12215;LUJAN DEL RIO;1
12216;PUNTA PIEDRAS;1
12217;PUNTA INDIO;1
12218;MONTE VELOZ;1
12219;RANCHO BARRETO;1
12220;LAS PALMAS;1
12221;COLONIA TORNQUIST;1
12222;PIPINAS;1
12223;CHUCUL;6
12224;ARROYO DEL MEDIO;8
12225;COLONIA DOMINGO MATHEU;4
12226;LOTE 13;4
12227;LOTE 5;4
12228;LOTE 10;4
12229;LOTE 1;4
12230;LA SIRENA;4
12231;SAN BERNARDO;4
12232;LOTE 6;4
12233;CENTENO;21
12234;GASTRE;5
12235;VALLE HERMOSO;6
12236;CAMPO VOLANTE;24
12237;BUENA VISTA OESTE;24
12238;BUENA VISTA;24
12239;MICAELA CASCALLARES;1
12240;LA JOSEFINA;1
12241;LA SORTIJA;1
12242;EL CARRETERO;1
12243;LIN CALEL;1
12244;HUESO CLAVADO;1
12245;DUNAMAR;1
12246;EL TRIANGULO;1
12247;LA CONSTANCIA;1
12248;LA POLONIA;1
12249;RUTA 3 KM 489;1
12250;PUENTE CARUCHO;1
12251;LA VICTORIA;1
12252;LA MANGA;1
12253;BALNEARIO ORENSE;1
12254;COPETONAS;1
12255;TRES ARROYOS;1
12256;RETA;1
12257;RUTA 3 KM 490;1
12258;ORENSE;1
12259;CLAROMECO;1
12260;PUENTE SUBMARINO PERAL;1
12261;LA HORQUETA;1
12262;SAN MAYOL;1
12263;VILLA RODRIGUEZ;1
12264;COLONIA SAN JUAN DE BELLOCQ;1
12265;LAS VAQUERIAS;1
12266;SAN FRANCISCO DE BELLOCQ;1
12267;DIAZ;6
12268;CAPILLA DE LOS REMEDIOS;6
12269;CLODOMIRA;22
12270;ANGUIL;11
12271;SUNCHO CORRAL;22
12272;LA LAGUNITA;24
12273;VIPOS;24
12274;BENJAMIN GOULD;6
12275;LA ROSADA;8
12276;PUERTO YERUA;8
12277;DESAGUADERO;19
12278;JARILLA;19
12279;EX INGENIO NUEVA BAVIERA;24
12280;EL CRUCE;24
12281;KILOMETRO102;24
12282;SAN GABRIEL DEL MONTE;24
12283;AGUA BLANCA;24
12284;CUMBRE EL MATADERO;24
12285;SANTA CLARA;24
12286;SAN GABRIEL;24
12287;BARRIO CASA ROSADA;24
12288;CAMPO DE HERRERA;24
12289;INGENIO FRONTERITA;24
12290;MONTE GRANDE;24
12291;BARRIO OESTE;24
12292;FAMAILLA;24
12293;ESTACION PADILLA;24
12294;LA RINCONADA;24
12295;ACHIRAS;6
12296;EL BOSQUE;21
12297;MARIA LUISA;21
12298;PAMPA ALMIRON;4
12299;KILOMETRO 62;4
12300;COLONIA SAN PEDRO;6
12301;COLONIA PUEYRREDON;6
12302;VICUNA MACKENNA;6
12303;PUERTO ANDRESITO;14
12304;DESEADO;14
12305;CABUREI;14
12306;INTEGRACION;14
12307;28 DE DICIEMBRE;14
12308;PUERTO DESEADO;14
12309;COMANDANTE ANDRESITO;14
12310;CABALLERO SAN ANTONIO;14
12311;PENINSULA;14
12312;SOBERANIA;14
12313;11 DE SEPTIEMBRE;14
12314;ARROYO VERD;14
12315;RABIOLA;21
12316;CARMEN;21
12317;LA BRAVA;21
12318;POTRERO DE GARAY;6
12319;GOLPE DE AGUA;6
12320;LOS ESPINILLOS;6
12321;URIBURU;11
12322;LA GLORIA;11
12323;COLONIA OVEJITA;21
12324;SAN MARTIN NORTE;21
12325;ARTEAGA;21
12326;HUALFIN;3
12327;RIO DE LAS CUEVAS;3
12328;LOS NACIMIENTOS;3
12329;QUEBRADA DE HUALFIN;3
12330;FARALLON NEGRO;3
12331;LA TUNA;3
12332;ALBIGASTA;3
12333;ACHALCO;3
12334;LOS MORTEROS;3
12335;LOS OSORES;3
12336;AYAPASO;3
12337;TAPSO;3
12338;PUERTA DE MOLLE YACO;3
12339;LA CALERA;3
12340;CAPILLA DEL CARMEN;6
12341;CHOS MALAL;15
12342;ILTICO;24
12343;ILTICO;24
12344;CONCEPCION;24
12345;SAN ROQUE;24
12346;GARRUCHOS;7
12347;COLONIA UNION;7
12348;SAN JUAN;7
12349;SAN HORACIO;7
12350;ARIAS;6
12351;DOCTOR RICARDO ROJAS;5
12352;SAN JOSE DEL MORRO;19
12353;EL TAJAMAR;24
12354;EL SINQUIAL;24
12355;TARUCA PAMPA;24
12356;LA TOMA;24
12357;VILLA BENJAMIN ARAOZ;24
12358;VILLA CERRO AZUL;6
12359;CORONEL BELISLE;16
12360;RUMI PUNCO;24
12361;HUACRA;24
12362;CALCHIN;6
12363;COMALLO;16
12364;SAIHUEQUE CACIQUE;15
12365;ALUMINE;15
12366;CHACRA 8;15
12367;SAN PABLO DE REYES;10
12368;TIRAXI GRANDE;10
12369;LAS CAPILLAS;10
12370;LEON;10
12371;OCLOYAS;10
12372;LOZANO;10
12373;JAIRE;10
12374;DURAZNAL;10
12375;OVEJERIA;10
12376;YERBA BUENA;10
12377;DESPENSA;10
12378;LOS NOGALES;10
12379;TIRAXI;10
12380;YALA;10
12381;TESORERO;10
12382;PAYO;10
12383;LOS COCOS;6
12384;EL CORCOVADO  EL TORREON;6
12385;VILLA RUMIPAL;6
12386;BANANAL;10
12387;YUTO;10
12388;PAMPA OCULTA;4
12389;CAMPO LARGO;4
12390;LOTE 49;4
12391;FORTIN LAS CHUNAS;4
12392;LOTE 33;4
12393;LOTE 50;4
12394;CERRO CENTINELA;5
12395;YALA LAUBAT;5
12396;BLANCUNTRE;5
12397;LAGUNITA SALADA;5
12398;EL ESCORIAL;5
12399;LA INVERNADA;22
12400;AGUSTONI;11
12401;LOS QUEBRACHOS;19
12402;OJO DEL RIO;19
12403;CERRITO BLANCO;19
12404;LOS LOBOS;19
12405;LA ISLA;19
12406;LA CHILCA;19
12407;BAJO DE VELIZ;19
12408;BANDERA BAJADA;22
12409;SAN DEMETRIO;15
12410;LA BUITRERA;15
12411;LAS LAJAS;15
12412;ESTANCIA VIEJA;6
12413;FRIAS;22
12414;GENERAL LA MADRID;1
12415;RAULET;1
12416;LAS BANDURRIAS;1
12417;PONTAUT;1
12418;LA COLINA;1
12419;EL LUCERO;1
12420;SANTA ISABEL;1
12421;LIBANO;1
12422;LAS NENAS;1
12423;LASTRA;1
12424;LAS MARTINETAS;1
12425;ESTANCIA DON PEDRO;1
12426;SAN PEDRO;1
12427;HUGHES;21
12428;CAEPE MALAL;15
12429;EL ALAMITO;15
12430;CHACAY MELEHUE EL ALAMITO;15
12431;VILLA DEL CURI LEUVU;15
12432;LOS MENUCOS;15
12433;ESTANCIA CENTELLA;8
12434;EL POTRERO;8
12435;DISTRITO POTRERO;8
12436;CAMPICHUELO;8
12437;COLONIA ELIA;8
12438;LA PALESTINA;6
12439;AGUA BLANCA;24
12440;REQUELME;24
12441;SAN JOSE;24
12442;EL PUESTITO DE ARRIBA;24
12443;EL OBRAJE;24
12444;POZO CAVADO;24
12445;TALA PAMPA;24
12446;EL PUESTITO;24
12447;PUERTO SANTA CRUZ;20
12448;EL CORCOVADO SUR;5
12449;CORCOVADO;5
12450;COTAGAITA;6
12451;BRINCKMANN;6
12452;SAUCE PINTO;8
12453;LA CONCEPCION;6
12454;LAS PALMAS;6
12455;OLIVARES DE SAN NICOLAS;6
12456;ESQUINA DEL ALAMBRE;6
12457;COLONIA ROMANA;6
12458;LAS COLORADAS;15
12459;COLONIA RODAS;18
12460;VILLA BOLANOS;18
12461;LOS CORREDORES;18
12462;COLONIA RODAS;18
12463;COLONIA MEDANO DE ORO;18
12464;EL MEDANITO;18
12465;VILLA KRAUSE;18
12466;RAWSON;18
12467;VILLA SAN DAMIAN;18
12468;COLONIA PAN DE AZUCAR;18
12469;CORONEL ABRAHAM SCHWEIZER;7
12470;LIBERTADOR;7
12471;PASO LALLANA;7
12472;PUEBLO LIBERTADOR;7
12473;LAGUNA ITA;7
12474;PASO CEJAS;7
12475;LAS CUCHILLAS;7
12476;LA RINCONADA;7
12477;AQUINO;7
12478;CAMPO BORDON;7
12479;ARROCERA PAPELHA;7
12480;LA CASUALIDAD;7
12481;SALTO DE LAS ROSAS;13
12482;BARRIO ECHEVERRIA;13
12483;VILLA ATUEL;13
12484;CUADRO NACIONAL;13
12485;SAN RAFAEL;13
12486;EL CERRITO;13
12487;LOS CLAVELES;13
12488;LAS AGUADITAS;13
12489;LOS SIFONES;13
12490;RESOLANA;13
12491;LA TOSCA;13
12492;ARISTIDES VILLANUEVA;13
12493;BARRIO PRIMAVERA;13
12494;LOS PEJES;13
12495;COLONIA EL USILLAL;13
12496;RAMA CAIDA;13
12497;SANTA TERESA;13
12498;REAL DEL PADRE;13
12499;LA HORQUETA;13
12500;EL SOSNEADO;13
12501;RINCON DEL INDIO;13
12502;LOS REYUNOS;13
12503;PIEDRA DE AFILAR;13
12504;EL ALGARROBAL;13
12505;LA GUEVARINA;13
12506;CUADRO BOMBAL;13
12507;COLONIA COLOMER;13
12508;COLONIA GELMAN;13
12509;LA TOMBINA;13
12510;EL NIHUIL;13
12511;LAS MALVINAS;13
12512;COLONIA JAUREGUI;13
12513;COLONIA RUSA;13
12514;GUADALES;13
12515;COLONIA ELENA;13
12516;25 DE MAYO;13
12517;MONTE COMAN;13
12518;LA VASCONIA;13
12519;LA PICHANA;13
12520;EL ESCORIAL;13
12521;BARRIO EL NEVADO;13
12522;CAPITAN MONTOYA;13
12523;EL VIDALINO;13
12524;CUESTA DE LOS TERNEROS;13
12525;BARRIO EMPLEADOS DE COMERCIO;13
12526;PEDRO VARGAS;13
12527;BARRIO LAS ROSAS;13
12528;LA LLAVE NUEVA;13
12529;BARRIO INTENDENCIA;13
12530;PUNTA DEL AGUA;13
12531;LA LLAVE SUR;13
12532;JAIME PRATS;13
12533;GOUDGE;13
12534;EL VENCEDOR;13
12535;COLONIA LOPEZ;13
12536;LA LLAVE;13
12537;SOITUE;13
12538;LOS TABLEROS;13
12539;EL TROPEZON;13
12540;BARRIO CAMPOS EL TOLEDANO;13
12541;POBRE DIABLO;13
12542;LA NORA;13
12543;VILLA ATUEL NORTE;13
12544;COLONIA MANDISOVI;8
12545;COLONIA ALEMANA;8
12546;CAMPO EL CABURE;6
12547;CHACRAS DE TIO PUJIO;6
12548;TIO PUJIO;6
12549;GRANJA LA MARGARITA;6
12550;PEDANIA YUCAT P TIO PUJIO;6
12551;COLONIA SANTA RITA;6
12552;VILLA FONTANA;6
12553;PUNTA DEL ARROYO;6
12554;EL TOSTADO;6
12555;SANTA RITA;6
12556;EL PINGO;8
12557;MAVALLE PINDAYTI;14
12558;CUNA PIRU;14
12559;PICADA PROPAGANDA;14
12560;TRES ARROYOS;14
12561;LAS YERBAS;14
12562;CUNA PIRU I;14
12563;ARAZA;14
12564;EL CRUCE PINDAYTI;14
12565;TAMANDUA;14
12566;ARISTOBULO DEL VALLE;14
12567;HERLITZKA;7
12568;RINCON DE NAVARRO;7
12569;RINCON DE MEZA;7
12570;LAGUNA NEGRA;7
12571;ESTANCIA GARABATA;7
12572;RIACHUELITO;7
12573;LOMAS DE GONZALEZ;7
12574;LOMAS DE AGUIRRE;7
12575;RINCON DE LA MERCED;7
12576;EL PUESTO;24
12577;SAN PEDRO MARTIR;24
12578;PUESTO LOS VALDEZ;24
12579;EL MOLLAR;24
12580;LA TUNA;24
12581;SAN ANTONIO DE PADUA;24
12582;AGUA VERDE;17
12583;LA CURVITA;17
12584;POZO EL BRAVO;17
12585;MAGDALENA;17
12586;LAS MOJARRAS;17
12587;POZO BRAVO;17
12588;SAN M. DE LA CEIBA;17
12589;MISION SAN LUIS;17
12590;POZO DEL TORO;17
12591;AMBERES;17
12592;LA ESTRELLA;17
12593;EL PELICANO;17
12594;EL ROSADO;17
12595;POZO EL TORO;17
12596;LA MERCED;17
12597;EL PALMAR;17
12598;LA GRACIA;17
12599;LAS VERTIENES;17
12600;HITO 1;17
12601;MONTE CARMELO;17
12602;ALTO DE LA SIERRA;17
12603;SANTA ELENA;17
12604;CAMPO LARGO;17
12605;SAN MIGUEL;17
12606;SANTA MARIA;17
12607;LA PUNTANA;17
12608;SAN BERNARDO;17
12609;LA CHINA;17
12610;POZO EL TIGRE;17
12611;EL SAUCE;17
12612;SANTA VICTORIA ESTE;17
12613;BAJO GRANDE;17
12614;MISION LA PAZ;17
12615;LA PAZ;17
12616;CAMPO EL MATACO;21
12617;LA RUBIA;21
12618;LA COLMENA;8
12619;MONTE QUEMADO;22
12620;PUEBLO VIEJO;24
12621;CAPITAN CACERES;24
12622;YACUCHINA;24
12623;VILLA LA ARCADIA;1
12624;EL 27;1
12625;SAN ANSELMO;1
12626;ESTANCIA LOLEN;1
12627;OMBU;1
12628;LA URUGUAYA;1
12629;SAN CARLOS;1
12630;PASMAN;1
12631;LAS GOLONDRINAS;1
12632;LA VENTURA;1
12633;SANTA MARIA;1
12634;EL TRIUNFO;1
12635;CASCADAS;1
12636;D'ORBIGNY;1
12637;CUARTEL VII;1
12638;HUANGUELEN;1
12639;SANTA ANA;1
12640;ZENTENA;1
12641;PASO DE LOS CHILENOS;1
12642;SANTA TRINIDAD;1
12643;LA PRIMAVERA;1
12644;LA REMONTA;1
12645;CORONEL SUAREZ;1
12646;CURA MALAL;1
12647;PERALTA;1
12648;EL RELINCHO;1
12649;SAN JOSE;1
12650;LOS PIRPINTOS;22
12651;VILLA PICHI PICUN LEUFU;15
12652;VILLA RINCON CHICO;15
12653;HUAIQUIMIL;15
12654;SAN IGNACIO;15
12655;ZAINA YEGUA;15
12656;PIEDRA PINTADA;15
12657;ALMAFUERTE;6
12658;UBAJAY;8
12659;ARROYO CONCEPCION;8
12660;DISTRITO SEXTO;8
12661;COLONIA SAN ANTONIO;8
12662;ALBARELLOS;21
12663;VILLA OJO DE AGUA;22
12664;ARBOL SOLO;11
12665;MEDANOS NEGROS;11
12666;SANTA ISABEL;11
12667;COLONIA LA PASTORIL;11
12668;PLAYAS DORADAS;16
12669;SIERRA GRANDE;16
12670;MINA GONZALITO;16
12671;PUNTA COLORADA;16
12672;LOS ANTIGUOS;20
12673;SAUCE DE LUNA;8
12674;25 DE MAYO;11
12675;GOBERNADOR AYALA;11
12676;COLONIA EL SAUZAL;11
12677;COLONIA CHICA;11
12678;VILLA GOBERNADOR LUIS F. ETCHEVEHERE;8
12679;CHURQUI CANADA;6
12680;CORRAL DE BUSTOS;6
12681;ARGENTINA;22
12682;GILBERT;8
12683;QUEHUE;11
12684;BATAVIA;19
12685;JULIA DUFOUR;20
12686;CARRIZAL;8
12687;DISTRITO CORRALES;8
12688;DISTRITO QUEBRACHITOS;8
12689;VILLA LIBERTAD;8
12690;PAJONAL;8
12691;SAN CARLOS;6
12692;EL PERCHEL;6
12693;EL TUSCAL;6
12694;LAS MASITAS;6
12695;LAS PALMAS;6
12696;LA TOMA;6
12697;CHIPITIN;6
12698;POZO SOLO;6
12699;TOTORALEJOS;6
12700;EL BARRIAL;6
12701;SANTA CRUZ;6
12702;ALTO VERDE;6
12703;PUESTO VIEJO;6
12704;INTI HUASI;6
12705;LA ANGOSTURA;6
12706;PUESTO DE CEJAS;6
12707;ISLA LARGA;6
12708;CANADA DEL TALA;6
12709;EL DURAZNO;6
12710;LOS ALAMOS;6
12711;LOS POZOS;6
12712;RUCANELO;11
12713;TENIENTE GENERAL EMILIO MITRE;11
12714;VILLA COLIMBA;6
12715;SAN BERNARDO;6
12716;LA CIENEGUITA;6
12717;LOS SAUCES;6
12718;SAN ANTONIO;6
12719;CRUZ MOJADA;6
12720;ONGAMIRA;6
12721;VILLA ALICIA;6
12722;EL QUEBRACHO;6
12723;LAS MANZANAS;6
12724;LA BARRANCA;6
12725;LAS TUSCAS;6
12726;SAUCE CHIQUITO;6
12727;ESTANCIA SAN MIGUEL;6
12728;PUESTO NUEVO;6
12729;LA BOTIJA;6
12730;VILLA ALBERTINA;6
12731;BAJO ALEGRE;6
12732;LA CANTERA;6
12733;LOS RUICES;6
12734;TODOS LOS SANTOS;6
12735;HUASCHA;6
12736;SAN PEDRO DE TOYOS;6
12737;LOS TARTAGOS;6
12738;ARBOL BLANCO;6
12739;EL MOLINO;6
12740;ISCHILIN;6
12741;LA LINEA;6
12742;ISCHILIN VIEJO;6
12743;LOS MISTOLES;6
12744;VILLA GESELL;1
12745;MAR AZUL;1
12746;MAR DE LAS PAMPAS;1
12747;COLONIA SAN JOSE;21
12748;SAN JOSE;21
12749;CORTADERA;15
12750;HUANTRAICO;15
12751;HUITRIN;15
12752;SAN EDUARDO;15
12753;SIERRA DE HUANTRAICO;15
12754;VILLA MAILIN;22
12755;CULULU;21
12756;CAMPO LA TERESITA;21
12757;ARRAGA;22
12758;LOS SEMBRADOS;21
12759;SAN VICENTE;21
12760;VILLA DE MARIA;6
12761;BIGAND;21
12762;FRAGA;19
12763;IRIGOYEN;21
12764;RUIZ DE MONTOYA;14
12765;ATAHONA;6
12766;PICADA SUECA;14
12767;VILLA LIBERTAD;14
12768;COLONIA FINLANDESA;14
12769;CAA  YARI;14
12770;SALINAS DEL BEBEDERO;19
12771;BALDE;19
12772;COLONIA ALBERTENGO;21
12773;CORONEL ROSETTI;21
12774;RUFINO;21
12775;TARRAGONA;21
12776;SAN RAMON;9
12777;VIDAL;9
12778;COLONIA ABORIGEN;9
12779;PUESTO RAMONA;9
12780;JULIO CUE;9
12781;VILLA RURAL;9
12782;SALVACION;9
12783;ISLA AZUL;9
12784;SAN RAFAEL;9
12785;SAN CARLOS;9
12786;VILLA MARIA;9
12787;LAGUNA TORO;9
12788;CANDELARIA;9
12789;VILLA HERMOSA;9
12790;TOLDO CUE;9
12791;COLONIA EL CEIBO;9
12792;LOMA ZAPATU;9
12793;PUNTA PORA;9
12794;RINCON GRANDE;9
12795;COLONIA SANTA ROSA;9
12796;SAN BLAS;9
12797;VISTA ALEGRE;9
12798;APAYEREY;9
12799;LA ELIDA;9
12800;CASUALIDAD;9
12801;LAS MERCEDES;9
12802;LEON;9
12803;LORO CUE;9
12804;SAN BENITO;9
12805;SAN PABLO;9
12806;SAN JORGE;9
12807;BELLA VISTA;9
12808;VILLA REAL;9
12809;FLOR DE TUNA;9
12810;COLONIA 25 DE MAYO;9
12811;TIMBO;9
12812;EL POMBERO;9
12813;LA ISLA;6
12814;LA PAISANITA;6
12815;EL APEADERO;22
12816;LOTE 63;22
12817;COLONIA JOSEFINA;22
12818;LOJLO;22
12819;LOTE 59;22
12820;SAN PEDRO;22
12821;POZO GRANDE;22
12822;BAJO HONDO;22
12823;EL 20;22
12824;EL DESVIO;22
12825;LOTE 69;22
12826;LAS PALMERAS;22
12827;EL CARRETEL;22
12828;LOTE 28;22
12829;POZO DEL TIGRE;22
12830;EL SALADILLO;22
12831;PUENTE BAJADA;22
12832;LA ESTANCIA;22
12833;MONTE REDONDO;22
12834;SAN LUIS;22
12835;LOTE 110;22
12836;LA PAMPA;22
12837;KILOMETRO 477;22
12838;RINCON DEL SALADILLO;22
